Epoch 1/5
Epoch 41/45
0,9450
0,0282
0,3216
0,1338
0,1939
0,2674
1,1406
0,0430
0,4386
0,1850
0,2043
0,2697

Epoch 42/45
0,9502
0,0267
0,3182
0,1403
0,1957
0,2692
1,0776
0,0373
0,3778
0,1631
0,2196
0,2799

Epoch 43/45
0,9405
0,0285
0,3122
0,1365
0,1943
0,2690
1,2131
0,0632
0,4801
0,1919
0,2048
0,2730

Epoch 44/45
0,9878
0,0325
0,3387
0,1422
0,1992
0,2753
0,9620
0,0330
0,3497
0,1413
0,1847
0,2533

Epoch 45/45
0,9829
0,0314
0,3362
0,1422
0,1989
0,2742
1,1545
0,0424
0,4927
0,1606
0,1954
0,2634

Epoch 46/50
0,9574
0,0301
0,3279
0,1369
0,1926
0,2698
1,1038
0,0518
0,4278
0,1306
0,2009
0,2927

Epoch 47/50
0,9311
0,0287
0,3126
0,1321
0,1892
0,2686
1,0240
0,0337
0,3234
0,1904
0,1996
0,2768

Epoch 48/50
0,9498
0,0299
0,3265
0,1325
0,1901
0,2708
1,1679
0,0412
0,4504
0,1605
0,2263
0,2896

Epoch 49/50
0,9397
0,0273
0,3124
0,1369
0,1923
0,2709
1,2101
0,0392
0,4865
0,1787
0,2156
0,2901

Epoch 50/50
0,9534
0,0279
0,3287
0,1374
0,1915
0,2679
1,1044
0,0428
0,4480
0,1389
0,1963
0,2783

Epoch 51/55
0,9474
0,0292
0,3345
0,1335
0,1858
0,2644
1,0381
0,0362
0,4227
0,1492
0,1764
0,2535

Epoch 52/55
0,9287
0,0276
0,3068
0,1359
0,1887
0,2698
1,2897
0,0645
0,5864
0,1566
0,2113
0,2710

Epoch 53/55
0,9289
0,0277
0,3039
0,1363
0,1905
0,2705
1,1465
0,0548
0,4264
0,1758
0,2067
0,2827

Epoch 54/55
0,9457
0,0285
0,3173
0,1431
0,1878
0,2691
1,1739
0,0347
0,4192
0,1790
0,2371
0,3038

Epoch 55/55
0,9731
0,0308
0,3394
0,1370
0,1943
0,2716
1,2531
0,0413
0,5423
0,1549
0,2381
0,2764

Epoch 56/60
0,9052
0,0274
0,2986
0,1298
0,1838
0,2655
1,0603
0,0361
0,3684
0,1713
0,1939
0,2906

Epoch 57/60
0,9482
0,0303
0,3195
0,1341
0,1941
0,2702
1,0648
0,0515
0,4144
0,1204
0,2103
0,2680

Epoch 58/60
0,9476
0,0286
0,3232
0,1367
0,1889
0,2702
1,1610
0,0448
0,4675
0,1686
0,2020
0,2780

Epoch 59/60
0,9305
0,0282
0,3204
0,1328
0,1848
0,2643
1,1567
0,0478
0,4498
0,1841
0,2010
0,2741

Epoch 60/60
0,9559
0,0306
0,3249
0,1370
0,1935
0,2700
1,3356
0,0576
0,5580
0,2096
0,2171
0,2933

------------------------------------------ best results


[{'supercategory': 'person', 'id': 1, 'name': 'person'},
 {'supercategory': 'vehicle', 'id': 2, 'name': 'bicycle'}, 
 {'supercategory': 'vehicle', 'id': 3, 'name': 'car'},
 {'supercategory': 'vehicle', 'id': 4, 'name': 'motorcycle'}, 
 {'supercategory': 'vehicle', 'id': 5, 'name': 'bus'}, 
 {'supercategory': 'vehicle', 'id': 6, 'name': 'truck'}, 
 {'supercategory': 'animal', 'id': 7, 'name': 'dog'}]

Evaluate annotation type *bbox*
DONE (t=1,15s),
Accumulating evaluation results,,,
DONE (t=0,13s),
category person 0,39846417412180485
category bicycle 0,187017179137438
category car 0,33241958215793127
category motorcycle 0,3079310798230684
category bus 0,6327932131926916
category truck 0,24296458314016162
category dog 0,4850210574246344
(all categories) mAP : 0,36951583842824715
 Average Precision  (AP) @[ IoU=0,50:0,95 | area=   all | maxDets=100 ] = 0,370

category person 0,673520333523859
category bicycle 0,4162477698104156
category car 0,6194319479485622
category motorcycle 0,6101525706467797
category bus 0,8233242280227887
category truck 0,3845783057616773
category dog 0,7010337875567791
(all categories) mAP : 0,604041277610123
 Average Precision  (AP) @[ IoU=0,50      | area=   all | maxDets=100 ] = 0,604

category person 0,41155552618252744
category bicycle 0,11072210158170828
category car 0,31404351962335575
category motorcycle 0,2662942890650541
category bus 0,6717943788550301
category truck 0,24543618633015193
category dog 0,6370349206572028
(all categories) mAP : 0,3795544174707186
 Average Precision  (AP) @[ IoU=0,75      | area=   all | maxDets=100 ] = 0,380

category person 0,21827138231801313
category bicycle 0,14381026862787843
category car 0,25590515785228396
category motorcycle 0,15646629115849947
category bus 0,6316831683168317
category truck 0,06876267047069712
category dog 0,0
(all categories) mAP : 0,2106998483920291
 Average Precision  (AP) @[ IoU=0,50:0,95 | area= small | maxDets=100 ] = 0,211

category person 0,4824103780785075
category bicycle 0,30270158641591377
category car 0,4659675624761423
category motorcycle 0,33880362242022677
category bus 0,5250339696442273
category truck 0,2141479714593174
category dog 0,5407406125227908
(all categories) mAP : 0,40997224328816084
 Average Precision  (AP) @[ IoU=0,50:0,95 | area=medium | maxDets=100 ] = 0,410

category person 0,6038306465659453
category bicycle 0,24636963696369635
category car 0,46036228032177223
category motorcycle 0,4901949593455586
category bus 0,7171917187941506
category truck 0,48010036616718943
category dog 0,5602681550680283
(all categories) mAP : 0,5083311090323344
 Average Precision  (AP) @[ IoU=0,50:0,95 | area= large | maxDets=100 ] = 0,508

 Average Recall     (AR) @[ IoU=0,50:0,95 | area=   all | maxDets=  1 ] = 0,281
 Average Recall     (AR) @[ IoU=0,50:0,95 | area=   all | maxDets= 10 ] = 0,452
 Average Recall     (AR) @[ IoU=0,50:0,95 | area=   all | maxDets=100 ] = 0,472
 Average Recall     (AR) @[ IoU=0,50:0,95 | area= small | maxDets=100 ] = 0,291
 Average Recall     (AR) @[ IoU=0,50:0,95 | area=medium | maxDets=100 ] = 0,509
 Average Recall     (AR) @[ IoU=0,50:0,95 | area= large | maxDets=100 ] = 0,608
Prediction time: 202,72393798828125, Average 0,4054478759765625/image
Total time:  213,5291783809662


Evaluate annotation type *segm*

category person 0,338017797980606
category bicycle 0,12743774459446017
category car 0,32539720136655725
category motorcycle 0,22771767667662327
category bus 0,6442149585678218
category truck 0,23685651664679452
category dog 0,45760841903960287
(all categories) mAP : 0,33675004498178085
 Average Precision  (AP) @[ IoU=0,50:0,95 | area=   all | maxDets=100 ] = 0,337

category person 0,6682802918634757
category bicycle 0,3531661722210989
category car 0,5996046357949716
category motorcycle 0,5381957701661324
category bus 0,8054915718270741
category truck 0,4029405646948508
category dog 0,6742147711148571
(all categories) mAP : 0,57741339681178
 Average Precision  (AP) @[ IoU=0,50      | area=   all | maxDets=100 ] = 0,577

category person 0,3160730231085753
category bicycle 0,06923503410248859
category car 0,3407917803934729
category motorcycle 0,17680668583498985
category bus 0,7299560561984318
category truck 0,2585891150095415
category dog 0,5524311690210327
(all categories) mAP : 0,34912612338121896
 Average Precision  (AP) @[ IoU=0,75      | area=   all | maxDets=100 ] = 0,349

category person 0,17518350853870046
category bicycle 0,07212849526710914
category car 0,2509373627949012
category motorcycle 0,07926161037156346
category bus 0,6653465346534654
category truck 0,07186295091422973
category dog 0,0
(all categories) mAP : 0,18781720893428133
 Average Precision  (AP) @[ IoU=0,50:0,95 | area= small | maxDets=100 ] = 0,188

category person 0,4011965792604803
category bicycle 0,2630505909349823
category car 0,43564220596196457
category motorcycle 0,28105172477324236
category bus 0,5332853308738055
category truck 0,19893301146788073
category dog 0,4536049758822036
(all categories) mAP : 0,36668063130779416
 Average Precision  (AP) @[ IoU=0,50:0,95 | area=medium | maxDets=100 ] = 0,367

category person 0,5331702062824464
category bicycle 0,18795379537953794
category car 0,49089736390404926
category motorcycle 0,39472514982280027
category bus 0,7238340665377124
category truck 0,48615012317423645
category dog 0,5555365354613613
(all categories) mAP : 0,48175246293744906
 Average Precision  (AP) @[ IoU=0,50:0,95 | area= large | maxDets=100 ] = 0,482
 
 Average Recall     (AR) @[ IoU=0,50:0,95 | area=   all | maxDets=  1 ] = 0,259
 Average Recall     (AR) @[ IoU=0,50:0,95 | area=   all | maxDets= 10 ] = 0,413
 Average Recall     (AR) @[ IoU=0,50:0,95 | area=   all | maxDets=100 ] = 0,428
 Average Recall     (AR) @[ IoU=0,50:0,95 | area= small | maxDets=100 ] = 0,243
 Average Recall     (AR) @[ IoU=0,50:0,95 | area=medium | maxDets=100 ] = 0,461
 Average Recall     (AR) @[ IoU=0,50:0,95 | area= large | maxDets=100 ] = 0,570
